# 20191020-095735-t,V1,V2,V3,I
0.0,0.5665970737118532,1.874316183301232,0.07308140571659061,1.6371166611472017
0.07479977607727051,0.7727697294904424,0.8586498612519922,0.27538017786321967,2.602864379589134
0.14760446548461914,0.3499922977740002,0.9015749317623953,2.57997905041626,0.5161425133996875
0.22838926315307617,0.4014498729506425,0.9788114213799328,0.43700356600190393,2.9893110578907343
0.30518317222595215,0.9555926040872543,0.6880855388906957,2.0774237007212357,0.9807057678019335
0.3789856433868408,0.4984082632589345,0.26817128622248965,1.9109285605427409,3.693497341032669
0.46575450897216797,0.9079630886924551,1.9644027573251013,0.5495264409804935,2.872733397117852
0.52858567237854,0.8383963711037896,1.6231100598316517,2.5265664592219177,1.8773215509296146
0.5993969440460205,0.24304219477493139,1.234721878736059,0.05637967880074812,0.014123823728547258
0.6961374282836914,0.20811640330303205,1.200504677678184,0.917376431728324,2.1113087748002584
0.7699425220489502,0.23787023041611854,1.6479110621151323,2.6037698061065386,2.6454936352549714
0.8377580642700195,0.2829408151603636,1.854796149753616,1.9955998353255455,1.0363218580602434
0.9046096801757812,0.5819346268401674,1.9157826808958747,0.6456072326026163,0.530351499780386
0.9734303951263428,0.05603204593855049,1.8540955435792463,2.4983861840055646,0.7039502759500875
1.045238733291626,0.10418183745684828,0.6165884701106461,2.290551588178087,0.6016455467541229
1.1240167617797852,0.36158310504414715,0.7838211219225564,1.509050196077427,0.30262490020341337
1.1968326568603516,0.1456595987437883,1.5242176934298544,2.1973596499943433,3.233928915402692
1.268641471862793,0.7145539114316638,1.7877821963960594,0.15860402522314632,0.3066791112582865
1.336449384689331,0.40856415425495785,0.8383174391112598,2.218296645665533,1.950455111117373
1.4072644710540771,0.9092504733221117,0.09573604575964301,0.6683344679474639,2.3249279490613155
1.4770803451538086,0.6316969074774083,0.3797682913516176,0.6024526128578297,0.7777701435546223
1.5478932857513428,0.021951938954489214,1.8881756638765221,1.2357943476625013,0.7436530911138131
1.615678310394287,0.8889340562296477,1.0182404065009554,1.847350994810588,0.873309056044596
1.6845252513885498,0.16741091585306256,0.3842693809736659,2.1310024629930355,1.9954103911335253
1.7553033828735352,0.6218144940965151,1.825289617898872,2.1863121078984706,2.9935908161208413
1.836087703704834,0.4108751332991005,0.7931948913095357,1.853396797379308,1.8714365024381778
