# 20191125-194302-t,V1,V2,V3,I
0.0,0.711170932153868,0.5036211431584927,0.5530090389689937,3.9297107154449655
0.07782363891601562,0.03427737173970036,1.1947372041963484,1.914748853886071,1.6693283175523232
0.14467954635620117,0.2070710495777508,1.3155104654385432,2.6869864828529733,0.5030879769168592
0.22147393226623535,0.6542791721162167,0.0026669369456111536,0.5075909156079335,0.09709982533812545
0.28826379776000977,0.45149731480823807,0.30755359032519625,2.888456178200844,2.8771305617202594
0.3586769104003906,0.8649731301540899,0.4072811523557278,2.737280063118281,2.9194685810912513
0.4324822425842285,0.6867683759892675,1.026330545122628,1.7877315694242504,2.5470457858871813
0.4973118305206299,0.6439791383822514,0.4810420408570444,2.9102648209707045,2.275352566576109
0.5651285648345947,0.1650888209093223,0.23130417014247207,2.56029470020446,2.247491085119869
0.6299612522125244,0.3140054854245933,1.3916149381974814,1.436156101972105,3.7084318122351765
0.6967437267303467,0.920013899024051,1.9574602275371735,0.9038270258438399,0.4947531028551557
0.766556978225708,0.06550099232848927,1.4743359381591221,1.3499760054783716,0.9788693340588077
0.8304188251495361,0.6063445951419382,1.407952763240577,1.0536392844842783,0.38529801101006944
0.8932473659515381,0.014731825237563223,0.8335260852455968,2.5856321929078048,0.024642940502745514
0.9542083740234375,0.27813374186182094,1.0414568928064376,1.8499427175638683,2.4586609904468304
1.0193455219268799,0.7489785478743417,1.3653545406305323,0.4437387676694391,1.879086714538364
1.0919709205627441,0.7794762972386704,1.0000251670452618,1.8807788714462428,0.6882705294876268
1.155940294265747,0.19751135735757064,0.5108596945105865,2.3278936664278196,3.384167122878196
1.2246484756469727,0.16012387126363903,1.3125303189270077,1.2316497141491163,2.1091305172958212
1.2924771308898926,0.1447778947077526,0.3962188182278099,1.091930112125025,2.70562751260591
1.3602955341339111,0.1827045151830845,1.0275067920167302,0.1881768094037396,0.9743772883835886
1.4301481246948242,0.42573102724926914,0.19578190312116317,2.8839860399283594,2.786119569522581
1.5007538795471191,0.44593629513605526,0.9061662937237671,0.49398582681279934,3.4751729442512387
1.572561264038086,0.644708285413404,1.3757814254639724,1.8992191476394567,0.9665137618114095
1.6393837928771973,0.6237846316330138,1.6087729481290673,2.5994600415375864,1.1565134499033762
1.7077887058258057,0.7922663541035382,0.8246615616352957,0.7863219773761303,0.18466718720064446
1.7775988578796387,0.9486066096530797,1.5479105113880356,0.21312689669826612,0.7910412473850528
1.8475217819213867,0.19411150060568005,0.39562183507764503,1.1813278063858823,0.1708283750558266
1.9093482494354248,0.32611607641418283,0.8767139950036003,1.0501611661725443,0.830661709321113
1.9723224639892578,0.6384651784546456,0.7053151615472819,2.702966586963388,1.0707964673472676
2.035358190536499,0.3792319218615696,0.6876848853315227,1.8858737466741895,0.018149045373076156
2.0998713970184326,0.17188924875477973,1.361670977923653,1.4771375447568857,1.6258989691491101
2.1637003421783447,0.8354399730133385,0.4143660886196041,2.2671142170076486,2.560521863866009
2.227532386779785,0.8055868128269971,0.08630629372405929,0.025055473210399137,0.5824152824637348
2.2893645763397217,0.2988557731361713,0.6636327749866278,2.801942688863179,3.077463632412388
2.3514811992645264,0.03221175321146008,0.20087820384119714,2.0815445444407707,2.3708267685849442
2.4143126010894775,0.6316050395348385,0.6442853252100165,1.0011664442438726,3.7941227920448988
2.479142904281616,0.3860209203087759,0.7947114680301288,1.9404352360262882,3.8656140328857127
2.544541835784912,0.8478055643346326,1.9755808420890248,1.520339039175206,1.374594985789591
2.608370780944824,0.9902899101013879,0.012018194780117897,2.7207759922800117,1.4602804694796538
2.6724905967712402,0.32277911553599603,0.9972210413112403,2.1127465790150604,3.3435746048852106
2.7373950481414795,0.587606217369144,0.20355004226602014,2.9598628679257457,0.32357204723858635
2.803319215774536,0.8377063590795231,1.1646347095826302,2.2901003355378027,3.2794996238180216
2.867374897003174,0.3331937485156148,0.2927818996442304,0.6000211829728903,3.1695967181978264
2.9362640380859375,0.3326953964510386,0.19449353754650645,1.1693780875597133,0.7022868460535596
3.002415180206299,0.00030513100831930373,1.3371670866047232,0.015976959311010508,1.250034542579805
3.0707385540008545,0.29940402754364326,0.6430031055362293,1.2127830030164901,0.7661087261662711
3.1475682258605957,0.014594356937861486,0.2578035177124818,0.3970611341564584,2.5469305663195647
3.215388774871826,0.984192695487335,0.4147107277247204,1.2292974036832662,3.8136117412930153
3.2823240756988525,0.1786892230536281,0.9111889787652172,1.0148496473057067,3.650871211228959
3.3494980335235596,0.8517754113628918,1.0561187341244047,2.0046703629833074,3.7057269329350286
3.418316602706909,0.6891354217081763,0.4627569140243013,1.541642279033919,3.721777244183254
3.4883649349212646,0.9560741905210878,1.9920186120208054,1.114486709456317,3.1643670763748477
3.55828857421875,0.6611399710695027,0.8531771546878764,1.3443065463884891,0.452053522396044
3.6272451877593994,0.8778359723636936,1.4908204734693289,1.124015388091723,0.6857237531905866
3.6966328620910645,0.936212190253591,1.7102246664202307,1.9252578072488769,1.334929505391044
3.7574703693389893,0.8883354956782051,0.9961263734808468,0.391342344526985,3.750782963438316
3.8183109760284424,0.696642922164182,1.6559210846957377,2.6480268380455536,2.3861129773380916
3.8811116218566895,0.3986745727681622,0.5029156804991048,1.2706915025856598,1.3887602868044495
3.9469311237335205,0.30103559233609756,0.6604493473845536,0.9675924077827751,2.5288441258082313
4.008797883987427,0.9788253199126711,0.7149578895962048,1.4296367510925152,2.196142251591631
4.0706305503845215,0.6723551405142748,0.42773356001798346,1.0974963530133124,0.8544669921845718
4.136457443237305,0.022173973400840596,0.30499802883943095,2.388041006074472,3.8546774924193787
4.200287103652954,0.5828003485840677,1.6250385741560962,2.333502657425458,1.758021965365557
4.262673377990723,0.10089864799202808,1.5058461741059181,2.243911437332712,1.0870740802366403
4.325502395629883,0.8001444184047306,0.9068790829146538,1.2485273305271585,0.48168924853219375
4.387339115142822,0.6263866861290465,0.22031074685183372,0.3591558732025514,3.262369154973224
4.456695556640625,0.07137592366190482,1.4432133256869153,2.9181780870843186,0.6386862453109243
4.523566722869873,0.736681495710717,1.0839638023157354,0.39980725082382695,0.5640924332953925
4.58838963508606,0.4122492982285516,1.6781330391980955,1.7725620632882133,2.4735384381865426
4.653218746185303,0.18429252657414397,0.8139686211696677,2.4787792880996977,1.843581980459009
4.718045234680176,0.7657353226239949,1.2974330306063757,1.8844290073197456,3.7530575591578557
4.78386926651001,0.15658163971956962,0.7103719939782556,0.4430805384157823,1.5023851970807263
4.8516857624053955,0.7424017250253175,0.2480390967626278,1.4163537279613552,3.7171441526657514
4.91860818862915,0.004966533741360912,0.6296667649818757,2.2790221167328273,2.2283298894086974
4.98337984085083,0.3318784264357125,0.16075684999722006,1.9844313579124928,0.037534899669671606
5.04921555519104,0.16467992870160364,0.24698934638159287,2.3350509855262294,2.3167509343920174
5.115544557571411,0.3396682360738995,0.7193215815141547,1.5344981026733064,1.3684202304437432
5.18137001991272,0.23973443830544205,1.7779953206031147,2.472500014210081,1.0684058733289103
5.2486841678619385,0.19109528915702112,0.8774501641320849,2.020577343318,3.9753842658600496
5.314509868621826,0.10553056295671992,1.996999167247048,1.7013852189160752,0.2818149287312339
5.380334138870239,0.04301921858959312,1.7225308668295118,2.694194705912677,1.6822563414120708
5.446664094924927,0.8934525034754902,1.2409937294893607,0.8544811616630551,1.2015103021076818
5.509495258331299,0.8884829972851042,0.3489180098964413,2.675558006017589,2.953028432974782
5.573324918746948,0.3802776137671485,1.0451517565766972,2.632246516398595,1.4301070719920528
5.640145778656006,0.27457358840144874,1.6383157514758449,0.48193078423526814,2.253696584118328
5.709959030151367,0.9003070339509861,0.7175857324723689,1.2343082730606447,2.521650056949219
5.777777910232544,0.18333369126347232,1.4430865037076208,0.04300300799797596,3.8691104342027596
5.879505634307861,0.9569595989478695,0.7622149744484799,1.8748894101542597,2.0747603655860893
5.9523210525512695,0.2618782987953563,0.6430033505346948,2.5261118825574584,0.4929345650901178
6.0286643505096436,0.5388061678433288,1.1563365578312534,0.7657587938701743,3.2876781297729605
6.1034650802612305,0.266321278929604,1.8384598173448385,0.3340964781609188,1.6059417068928385
