# 20190928-001706-t,V1,V2,V3,I
1.57356262207e-05,1.37652955988,2.76257121453,1.57223980522,0.544997179009
0.0963177680969,3.44527597499,3.02524300416,3.81551599998,0.282564398861
0.168235063553,0.0149357397701,0.914833092565,3.36110353793,0.245502140783
0.258051156998,0.767636352531,2.98917169089,0.122779941576,0.350396201122
0.328452110291,3.26543509006,1.93109101718,3.4052742448,0.304194299536
0.399533033371,1.25100145765,1.62214700768,3.77995699396,0.521356852947
0.463057518005,3.60922137933,3.56269987159,1.28433062809,0.774967733884
0.528524398804,3.10551542923,3.74797345182,1.52908399547,0.172300081515
0.599639415741,2.99638353037,2.31868373824,1.13309042522,0.679159419608
0.671928405762,1.32042259811,2.30995263879,2.66173334589,0.448692585051
0.746565341949,2.88043641121,3.13977944284,2.70832071546,0.459761284387
0.807862281799,1.25671015432,2.45190539182,2.61213223408,0.677766304397
0.873147249222,2.62271553856,1.57052706888,0.376407693444,0.169860648398
0.936172485352,1.81524888489,0.809029963105,3.24018555702,0.475552211815
1.00004267693,0.630812820126,0.174919589881,3.63107273726,0.954665677526
1.06889820099,1.98540193709,0.250026893173,3.20983834156,0.662615867006
1.13643479347,0.332651810668,1.33799144634,2.3885212723,0.0288381793599
1.20625448227,0.382438742609,1.97828820907,1.04161543759,0.237474922999
1.27975916862,1.11578842045,3.15987603082,2.94887953994,0.375321630291
1.35262393951,0.939401274347,3.13569435313,1.52038815738,0.834718886379
1.43148159981,0.140810957554,2.85836813343,3.31484690648,0.222229868485
1.50553107262,3.11910781561,1.06191057443,1.89862834369,0.187509239126
1.57888770103,3.18233861358,3.56252587671,0.155643552352,0.269275145083
1.65095829964,1.98869610063,1.46820888428,1.67688027439,0.808392318702
1.72264742851,3.00297744394,3.0693665096,2.8675393694,0.952082104979
1.79976320267,1.53554176264,0.476744894843,2.72785028877,0.709717740508
1.874802351,1.44345962346,2.30634386966,1.539038914,0.0159955494374
1.93711900711,3.15650523419,2.64664573255,1.01532346808,0.296530735657
2.00458097458,0.772724800854,1.53016370001,1.50751431399,0.0815826035101
2.0698697567,1.43318450564,3.48482135211,0.818930542332,0.873550275249
2.13469338417,3.31650213709,2.38579970366,1.99881225677,0.758152296777
2.19995284081,0.546174164217,2.91358327662,2.77375304024,0.477039644839
2.26593756676,0.423034029469,3.41809656094,1.84428426223,0.18099598302
2.33198595047,1.66180236176,0.944228252694,1.48155127318,0.0207896872473
2.399548769,0.59404791089,2.15854092288,3.47867141887,0.464594501917
2.47044491768,0.288709507916,3.34316577153,2.21762269533,0.812475563388
2.53982543945,2.0933295641,3.74026329878,2.9410240681,0.37927990033
