# 20190928-000932-Current\s,A
8.34465026855e-06,0.470292463308
0.0819132328033,0.474113040045
0.147907733917,0.743894118566
0.227182626724,0.653608512963
0.291300535202,0.390472125489
0.366850137711,0.269398005535
0.429004430771,0.589110161381
0.49459528923,0.661386454352
0.564440488815,0.513097906607
0.633537054062,0.453735605122
0.706272602081,0.498861601493
0.783323049545,0.739257381303
0.848720550537,0.172761224293
0.911596536636,0.493115543074
0.976077079773,0.536166726358
1.04652190208,0.805892020109
1.11289262772,0.645017929006
1.17825222015,0.516102982781
1.24779939651,0.555540331587
1.31632781029,0.349771773951
1.3842010498,0.748266425116
1.45617413521,0.39683764704
1.52548909187,0.104929558839
1.59836959839,0.348345299633
1.67322874069,0.216668702897
1.74586319923,0.338263294789
1.81743383408,0.141856372185
1.88977789879,0.254206305353
