# 20191007-200103-t,V1,V2,V3,I
0.0,0.00019378901480925724,0.0005507773381856053,4.852860580140092e-05,0.47060645144113256
1.0743999481201172,0.0002141043576060511,0.0005869557568973209,0.0008757424594532648,3.3511923512533563
2.1435394287109375,0.0003362613581075144,0.0005702640011471961,0.0009494851186107694,1.985814296431275
3.205697774887085,9.422889495535202e-05,0.00033321032481810017,0.0009166628393173593,0.796264814154632
4.274837493896484,0.0001763512156987874,0.00018624794115534513,0.001121123564488541,3.303283595729895
5.338990688323975,6.038000205686965e-05,0.00018212865375230496,0.0008675465561703948,1.758957061589153
6.402146100997925,0.00035181331495013967,0.0006798167549603786,0.00016732498000954191,3.7114034315399724
7.468293905258179,0.00030351910935923725,1.2414466005326333e-05,0.0001012825515561642,0.5297335820522782
8.526463031768799,2.1415571418378625e-05,0.00040815630165683884,0.0005215398996528563,1.6881171981756702
0.0,0.0001310495664090959,0.00024269856456137742,0.00033182015565394186,2.7211781282501275
1.0621600151062012,0.0003600265667156276,0.00035157503846616186,0.00017405644144039058,1.993813514467225
2.122323751449585,7.995046138021285e-05,0.0003784578966416321,0.00035790985927409595,0.5404111167621384
3.1854794025421143,3.107209045339026e-05,0.0001683576287592848,5.066226139110219e-05,0.18590656587020993
4.251626968383789,0.0002444273504532594,0.0007483118029221528,0.0011262784134393811,0.8083791723003864
5.310793399810791,7.569311612683186e-05,0.0001113629378786423,0.0002690599007139007,1.2045604454886343
6.374946594238281,0.00030199554517659413,0.00015806328511113463,0.0010725434279887577,3.3009440991969123
7.439099311828613,0.0002555880378125685,0.00018344048050353856,0.0007223915359961974,3.297575467026595
8.499261140823364,0.0003636791290968457,0.0004950865329196886,0.0009525236982556878,1.2032730477060678
9.559426546096802,0.00018282934138184363,2.742630659124318e-05,0.0008388823353236258,0.14773850951864675
10.622581005096436,0.0003371840734470807,0.0002019619009716364,0.0007710827798366219,0.318758894757325
11.685736656188965,3.757080481833986e-05,0.00028903904300429896,0.0004609436252992447,2.1672898759188612
12.750886917114258,0.0002350400431331626,0.00011812019102344081,4.611673992034585e-05,3.9578117263715398
13.818031787872314,0.00034534568505394325,0.0003028641551885218,0.000275483390926617,3.0121872764163404
