# 20191030-181102-t,V1,V2,V3,I
1.4543533325195312e-05,0.9144051372261888,1.6768454055523958,0.4166058548120799,3.5372990090454666
0.07877016067504883,0.27092903937682633,1.461968599540308,2.027928674985737,1.9526312488345976
0.13648486137390137,0.2099225506565756,1.424704278984225,0.14402186592417976,0.9229800417098577
0.20190930366516113,0.12706382853543652,0.549860264613576,2.9979959139573773,2.859330379682354
0.2598843574523926,0.7461542678193128,0.16565964720813042,2.442249548529242,3.1119526900191654
0.3162252902984619,0.7516707679443665,1.3344804348467911,0.30590513644940576,0.4799933867958628
0.3729097843170166,0.5521093948863537,1.8621552237895795,0.5474909986978124,0.9147869686117782
0.42264890670776367,0.35360878784893324,0.5006128015625684,0.011411681485372416,0.3955326637981935
0.4747157096862793,0.47933212550172677,0.3876365177657708,2.025774648927137,0.9398504629497562
0.5298614501953125,0.031876134839483816,0.14481122492874876,1.4654414667962437,3.601124344351694
0.5846560001373291,0.9000018297359152,1.2524893048114178,0.8565042905399349,3.451411812371232
0.6408627033233643,0.10186573594792458,0.0010249274779232653,0.5141539700085319,1.0923906054398196
0.6978054046630859,0.830401629830168,1.2656362571126436,1.998531584897794,2.5035135136515567
0.7575790882110596,0.801689470329278,1.8570843643138195,1.615847586161847,3.0100703873834496
0.8093051910400391,0.12972650851859535,1.0582730978971902,1.5741900965061881,0.28605932111043986
0.8625826835632324,0.6295255373243155,0.24411517508541558,1.4724629039472041,1.4035302315485918
0.9151639938354492,0.3065561608057319,1.7706950693882308,2.4259113573294586,2.784057472950635
0.9677059650421143,0.28321523916103775,0.8203525367907918,2.7704499920899748,1.3607950272146199
1.0233378410339355,0.5248570454039643,1.0484251179074164,2.9620927183835,0.8104538851537342
1.0780503749847412,0.5971004822531091,0.1193977398418471,0.8161141361558369,3.013964499973799
1.1330251693725586,0.5778894614969389,1.4769135583285675,1.4101222001165872,1.1568745113865284
1.1879558563232422,0.8594437830800543,1.9747228885883705,1.0297562635136615,3.3706623895516294
1.245516061782837,0.5845408917731688,0.08961528254692608,0.12955597646456563,1.5105275143605574
1.303349256515503,0.3297609445028461,1.738216084800581,1.8537865150140624,3.24595983187557
1.3615057468414307,0.28909511943311694,1.9079970136484268,0.6983482049214086,3.053598030341462
1.4222891330718994,0.4370600965150243,1.8236556871817164,0.905975260086457,3.701189575956403
1.4825069904327393,0.7728904432021771,1.7451797761394725,1.6893402700283757,0.5916310912790381
1.5458695888519287,0.3703015736385533,0.0025376548082018946,2.0808142133490746,0.7526878373075632
1.603921890258789,0.17415078529997274,1.7398707302548861,2.353338367789136,0.6694390188985007
1.6624763011932373,0.3824219445916994,1.2925070144939383,2.2080376977404854,3.729581295259883
1.721484661102295,0.9894077329814241,0.967621428019674,0.809623710879379,0.2163201442493481
1.782965898513794,0.28528468511923166,0.8620018215898857,0.348660280789881,0.8631531073448042
1.8438575267791748,0.8000911038872371,1.3566645349310495,0.7428646840595418,1.8522983397844892
1.8968291282653809,0.5848920183055175,0.9210966961546949,0.8875409094493246,3.4674330659059613
1.9489171504974365,0.5241858195736306,1.9122621269027946,0.14052824984872347,3.8643843644482407
2.0043771266937256,0.2183362869328681,1.4280163937510753,2.811461370364217,0.7410548156182242
2.059842824935913,0.07075113432691105,1.5896575622247289,0.7106612229960698,1.219994307770354
2.1155519485473633,0.34136929857853215,0.42840192271978705,2.36247841611709,3.7277275099234575
2.171403646469116,0.3568971469337344,1.013789038091219,2.7942839875516388,0.3822601828596248
2.2263998985290527,0.23854120245778831,1.3833601302291998,1.7732850922953505,3.6385993057743926
2.281050443649292,0.7428997429636409,0.27439281203105215,0.30265202759329957,3.0149186591641834
2.33615779876709,0.9613493637753954,1.2019087064734912,0.8313986620598613,3.123877496593386
2.3909294605255127,0.6925801936605337,1.33021116459401,2.708391669289871,0.2682698075174921
2.448223114013672,0.534966615610229,1.2141578916747768,0.9185155534322049,1.9471355261940784
2.5052247047424316,0.5901802525631339,1.7114989711031512,1.9406288496128494,3.6734980568483393
